imsi,longitude,latitude,start,end,startPlot,endPlot
460000095062225863,123.40872706,41.80858527,1538575470052.0,1538577409767.0,43.0,43.0
460000095062225863,123.40165489,41.78187343,1538579081759.0,1538580142824.0,1323.0,1320.0
460000095063856923,123.4176331,41.89228821,1538496738755,1538496738755,934,934
460000095063856923,123.4176331,41.89228821,1538496820986,1538496820986,934,934
460000095063856923,123.4176331,41.89228821,1538496848987,1538496848987,934,934
460000095063856923,123.4176331,41.89228821,1538496863690,1538496863690,934,934
460000095063856923,123.4176331,41.89228821,1538496894574,1538496894574,934,934
460000095063856923,123.4176331,41.89228821,1538498894468.0,1538508280634.0,934.0,934.0
460000095063856923,123.4012222,41.85905838,1538509062120,1538509062120,967,967
460000095063856923,123.4206696,41.82857895,1538509641225,1538509641225,318,318
460000095063856923,123.42252350000001,41.82743073,1538509679682,1538509679682,576,576
460000095063856923,123.42252350000001,41.82743073,1538510174290,1538510174290,576,576
460000095063856923,123.42252350000001,41.82743073,1538510254330,1538510254330,576,576
460000095063856923,123.42252350000001,41.82743073,1538514733112,1538514733112,576,576
460000095063856923,123.42252350000001,41.82743073,1538520174400,1538520174400,576,576
460000095063856923,123.42252350000001,41.82743073,1538523923520,1538523923520,576,576
460000095063856923,123.42252350000001,41.82743073,1538523923584,1538523923584,576,576
460000095063856923,123.42252350000001,41.82743073,1538525359165,1538525359165,576,576
460000095063856923,123.42252350000001,41.82743073,1538526932702,1538526932702,576,576
460000095063856923,123.42252350000001,41.82743073,1538529282937,1538529282937,576,576
460000095063856923,123.42252350000001,41.82743073,1538531289916,1538531289916,576,576
460000095063856923,123.42252350000001,41.82743073,1538532212845,1538532212845,576,576
460000095063856923,123.42252350000001,41.82743073,1538532861821,1538532861821,576,576
460000095063856923,123.42252350000001,41.82743073,1538534011262,1538534011262,576,576
460000095063856923,123.4225235,41.82743073,1538536539204.0,1538539576646.0,576.0,576.0
460000095063856923,123.42252350000001,41.82743073,1538542866352,1538542866352,576,576
460000095063856923,123.42252350000001,41.82743073,1538544960310,1538544960310,576,576
460000095063856923,123.42252350000001,41.82743073,1538546640851,1538546640851,576,576
460000095063856923,123.42252350000001,41.82743073,1538548074527,1538548074527,576,576
460000095063856923,123.42252350000001,41.82743073,1538556950090,1538556950090,576,576
460000095063856923,123.42252350000001,41.82743073,1538558590537,1538558590537,576,576
460000095063856923,123.42252350000001,41.82743073,1538559867200,1538559867200,576,576
460000095063856923,123.42252350000001,41.82743073,1538563288756,1538563288756,576,576
460000095063856923,123.42252350000001,41.82743073,1538569159991,1538569159991,576,576
460000095063856923,123.42252350000001,41.82743073,1538569442581,1538569442581,576,576
460000095063856923,123.4256592,41.82775879,1538569565869,1538569565869,1251,1251
460000095063856923,123.42252350000001,41.82743073,1538569565940,1538569565940,576,576
460000095063856923,123.42252350000001,41.82743073,1538570287562,1538570287562,576,576
460000095063856923,123.42252350000001,41.82743073,1538572611878,1538572611878,576,576
460000095063856923,123.42252350000001,41.82743073,1538573159562,1538573159562,576,576
460000095063856923,123.42252350000001,41.82743073,1538575434902,1538575434902,576,576
460000095063856923,123.41952821,41.82129784,1538578600561.0,1538580116428.0,1251.0,56.0
460000095063856923,123.40872959999999,41.80886078,1538581726441,1538581726441,43,43
460000095063881983,123.4128571,41.80469894,1538515760216,1538515760216,10,10
460000095063881983,123.41542050000001,41.80363083,1538516482390,1538516482390,253,253
460000095063881983,123.41596979999998,41.80778122,1538519393555,1538519393555,0,0
460000095063881983,123.41198729999999,41.8078804,1538531726629,1538531726629,56,56
460000095063881983,123.41198729999999,41.8078804,1538536949870,1538536949870,56,56
460000095063881983,123.41198729999999,41.8078804,1538576788630,1538576788630,56,56
460000095063881983,123.4128571,41.80469894,1538577673394,1538577673394,10,10
460000095063881983,123.4267578,41.80054855,1538577926665,1538577926665,649,649
460000095063881983,123.41542050000001,41.80363083,1538581288265,1538581288265,253,253
460000095063979850,123.3691483,41.76670837,1538528127474,1538528127474,710,710
460000095063979850,123.36646270000001,41.76753998,1538532601870,1538532601870,281,281
460000095063979850,123.3614578,41.76667023,1538532755010,1538532755010,271,271
460000095063979850,123.3492432,41.76873016,1538532974078,1538532974078,273,273
460000095063979850,123.29022979999999,41.76979828,1538533569128,1538533569128,1339,1339
460000095063979850,123.23985290000002,41.7648201,1538533810771,1538533810771,1343,1343
460000095063979850,123.2273483,41.76507187,1538533980198,1538533980198,1350,1350
460000095063979850,123.19760890000002,41.76462173,1538534052062,1538534052062,1205,1205
460000095063979850,123.17345963,41.75076205,1538534252996.0,1538544080619.0,1344.0,1352.0
460000095063979850,123.18740079999999,41.77779007,1538544245548,1538544245548,1351,1351
460000095063979850,123.1894608,41.78302002,1538544386745,1538544386745,1332,1332
460000095063979850,123.1947632,41.79299164,1538544480284,1538544480284,1333,1333
460000095063979850,123.1914215,41.82538986,1538544553282,1538544553282,1348,1348
460000095063979850,123.19892879999999,41.83605957,1538544681847,1538544681847,1349,1349
460000095063979850,123.21861270000001,41.87506866,1538544958417,1538544958417,146,146
460000095063979850,123.21820829999999,41.85871124,1538544959869,1538544959869,1346,1346
460000095063979850,123.21861270000001,41.87506866,1538545028093,1538545028093,146,146
460000095063979850,123.1963196,41.87314987,1538545180924,1538545180924,1118,1118
460000095063979850,123.0633774,41.91463089,1538545525862,1538545525862,1342,1342
460000095063979850,123.06172179999999,41.92488098,1538545706478,1538545706478,1335,1335
460000095063979850,123.0633774,41.91463089,1538545875101,1538545875101,1342,1342
460000095063979850,123.06172179999999,41.92488098,1538546219780,1538546219780,1335,1335
460000095063979850,122.99569699999999,41.97851181,1538546697182,1538546697182,1347,1347
460000095063979850,122.9729919,41.97909927,1538546725956,1538546725956,1353,1353
460000095063979850,123.01753025,41.95758403,1538546949114.0,1538549030137.0,152.0,1338.0
460000095063979850,123.06172179999999,41.92488098,1538549390914,1538549390914,1335,1335
460000095063979850,123.0633774,41.91463089,1538549657221,1538549657221,1342,1342
460000095063979850,123.10964969999999,41.91384888,1538549979615,1538549979615,1340,1340
460000095063979850,123.10964969999999,41.91384888,1538550091079,1538550091079,1340,1340
460000095063979850,123.12214660000001,41.9006691,1538550192489,1538550192489,1356,1356
460000095063979850,123.1963196,41.87314987,1538550366210,1538550366210,1118,1118
460000095063979850,123.1963196,41.87314987,1538554742438,1538554742438,1118,1118
460000095063979850,123.21820829999999,41.85871124,1538554840859,1538554840859,1346,1346
460000095063979850,123.21820829999999,41.85871124,1538554845424,1538554845424,1346,1346
460000095063979850,123.21820829999999,41.85871124,1538554876666,1538554876666,1346,1346
460000095063979850,123.3276978,41.82641983,1538556149635,1538556149635,716,716
460000095063979850,123.3370209,41.82825851,1538556225963,1538556225963,297,297
460000095063979850,123.34983829999999,41.8263092,1538556240717,1538556240717,331,331
460000095063979850,123.34983829999999,41.8263092,1538556338979,1538556338979,331,331
460000095063979850,123.3848801,41.81599045,1538556488133,1538556488133,634,634
460000095063979850,123.3919601,41.81158066,1538556547895,1538556547895,436,436
460000095063979850,123.48572858,41.80051748,1538557501395.0,1538582170083.0,1341.0,709.0
460000095064919090,123.41931149999999,41.78630829,1538501674543,1538501674543,220,220
460000095064919090,123.41931149999999,41.78630829,1538504029232,1538504029232,220,220
460000095064919090,123.41931149999999,41.78630829,1538507423234,1538507423234,220,220
460000095064919090,123.42214969999999,41.78771973,1538508118494,1538508118494,221,221
460000095064919090,123.42707820000001,41.78303909,1538536325880,1538536325880,219,219
460000095064919090,123.4268494,41.78609085,1538547760054,1538547760054,187,187
460000095064919090,123.4268494,41.78609085,1538547863490,1538547863490,187,187
460000095064919090,123.42707820000001,41.78303909,1538548047904,1538548047904,219,219
460000095064919090,123.4268494,41.78609085,1538553798058,1538553798058,187,187
460000095064919090,123.4268494,41.78609085,1538554951274,1538554951274,187,187
460000095064919090,123.4268494,41.78609085,1538566975395,1538566975395,187,187
460000095064919090,123.4268494,41.78609085,1538568147296,1538568147296,187,187
460000095064919090,123.4268494,41.78609085,1538568181943,1538568181943,187,187
460000095064919090,123.4248962,41.79085159,1538569256246,1538569256246,217,217
460000095064919090,123.40621189999999,41.79008865,1538570083397,1538570083397,179,179
460000095064919090,123.40036770000002,41.79526138,1538570796055,1538570796055,218,218
460000095064919090,123.40036770000002,41.79526138,1538572287361,1538572287361,218,218
460000095064919090,123.40036770000002,41.79526138,1538572586991,1538572586991,218,218
460000095064919090,123.40036770000002,41.79526138,1538574138619,1538574138619,218,218
460000095064919090,123.40036770000002,41.79526138,1538575592540,1538575592540,218,218
460000095064919090,123.40036770000002,41.79526138,1538576364328,1538576364328,218,218
460000095064919090,123.40036770000002,41.79526138,1538576364360,1538576364360,218,218
460000095064919090,123.40870670000001,41.80638123,1538581584626,1538581584626,64,64
460000095064990351,123.4008865,41.80546951,1538497059132,1538497059132,60,60
460000095064990351,123.4008865,41.80546951,1538499607162,1538499607162,60,60
460000095064990351,123.4008865,41.80546951,1538503060769,1538503060769,60,60
460000095064990351,123.4008865,41.80546951,1538505322727,1538505322727,60,60
460000095064990351,123.4008865,41.80546951,1538506061417,1538506061417,60,60
460000095064990351,123.4008865,41.80546951,1538509062060,1538509062060,60,60
460000095064990351,123.4008865,41.80546951,1538518213278,1538518213278,60,60
460000095064990351,123.4008865,41.80546951,1538520792160,1538520792160,60,60
460000095064990351,123.4008865,41.80546951,1538522624162,1538522624162,60,60
460000095064990351,123.4008865,41.80546951,1538522773911,1538522773911,60,60
460000095064990351,123.4008865,41.80546951,1538523384001,1538523384001,60,60
460000095064990351,123.4117737,41.83089066,1538523957329,1538523957329,1358,1358
460000095064990351,123.40101983,41.86124959,1538524341648.0,1538528772988.0,919.0,657.0
460000095064990351,123.40703234,41.81685708,1538529041499.0,1538539475785.0,74.0,1361.0
460000095064990351,123.4078064,41.81684113,1538545818179,1538545818179,1361,1361
460000095064990351,123.40771643,41.81616372,1538549532735.0,1538556052197.0,952.0,57.0
460000095064990351,123.40872959999999,41.80886078,1538556749593,1538556749593,43,43
460000095064990351,123.4085693,41.81219864,1538564700316,1538564700316,1357,1357
460000095064990351,123.4085693,41.81219864,1538573686484,1538573686484,1357,1357
460000095064990351,123.4085693,41.81219864,1538574501591,1538574501591,1357,1357
460000095071779102,123.41429140000001,41.83049011,1538496921424,1538496921424,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538496958178,1538496958178,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538497023470,1538497023470,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538498634686,1538498634686,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538502396826,1538502396826,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538502629211,1538502629211,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538502655110,1538502655110,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538504940755,1538504940755,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538510670934,1538510670934,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538512162040,1538512162040,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538512938291,1538512938291,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538514577964,1538514577964,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538515309899,1538515309899,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538521305850,1538521305850,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538521767821,1538521767821,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538523061842,1538523061842,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538523261749,1538523261749,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538523516469,1538523516469,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538524892510,1538524892510,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538527062074,1538527062074,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538528868410,1538528868410,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538531089046,1538531089046,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538532307650,1538532307650,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538533225773,1538533225773,1062,1062
460000095071779102,123.41429140000001,41.83049011,1538533958751,1538533958751,1062,1062
460000095071779102,123.4142914,41.83049011,1538537198395.0,1538542466416.0,1062.0,1062.0
460000095071779102,123.41266823,41.82351843,1538544276098.0,1538545757638.0,85.0,496.0
460000095071779102,123.4064331,41.81716919,1538548596948,1538548596948,398,398
